divisao2dig,cd_cnpj,cd_ramo_atividade,de_ramo_atividade,Ramo de Atividade,Divisões
47,09265932000130,4744099,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,09265932000130,4712100,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,01032404000120,4789002,CULTIVO DE FLORES E PLANTAS ORNAMENTAIS,Varejo,COMÉRCIO VAREJISTA
47,09265932000130,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,13294442000130,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,Varejo,COMÉRCIO VAREJISTA
47,05052007000170,4742300,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12242314000180,4781400,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",Varejo,COMÉRCIO VAREJISTA
47,11589148000120,4751200,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Varejo,COMÉRCIO VAREJISTA
47,63421010000110,4729601,TABACARIA,Varejo,COMÉRCIO VAREJISTA
47,05052007000170,4744005,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Varejo,COMÉRCIO VAREJISTA
47,11589148000120,4761003,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Varejo,COMÉRCIO VAREJISTA
47,07908773000110,4781400,FACCAO DE ROUPAS PROFISSIONAIS,Varejo,COMÉRCIO VAREJISTA
47,07544230000160,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,63864771001380,4711301,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,Varejo,COMÉRCIO VAREJISTA
47,13027910000100,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,92665611029230,4771701,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,03231283000170,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,08046085000150,4771701,ADMINISTRACAO PUBLICA EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,05799544000260,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,13796241000130,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,41122193000130,4755502,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Varejo,COMÉRCIO VAREJISTA
47,03886097000250,4754701,COMERCIO VAREJISTA DE MOVEIS,Varejo,COMÉRCIO VAREJISTA
47,41122193000130,4721103,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,41122193000130,4712100,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,11556213000110,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,41122193000130,4713002,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,92665611029230,4772500,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",Varejo,COMÉRCIO VAREJISTA
47,06295199000290,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,84084540000190,4754701,COMERCIO VAREJISTA DE MOVEIS,Varejo,COMÉRCIO VAREJISTA
47,09186596000130,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,63864771001380,4784900,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,11332433000160,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,06071947000170,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,Varejo,COMÉRCIO VAREJISTA
47,02982483000100,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,05768947000160,4732600,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,Varejo,COMÉRCIO VAREJISTA
47,05768947000160,4731800,COMERCIO VAREJISTA DE LUBRIFICANTES,Varejo,COMÉRCIO VAREJISTA
47,14401196000130,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,12226096000190,4771704,OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,13770186000100,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,64137789000100,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",Varejo,COMÉRCIO VAREJISTA
47,13881066000180,4757100,ATIVIDADES DE FRANQUEADAS DO CORREIO NACIONAL,Varejo,COMÉRCIO VAREJISTA
47,11332433000160,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,15740744000110,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,10553201000170,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,07689147000180,4773300,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,07689147000180,4751200,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,90024514000170,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,07689147000180,4761003,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,22769186000180,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11931767000150,4762800,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,11931767000150,4789008,COMERCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11931767000150,4759899,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,11931767000150,4751200,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,Varejo,COMÉRCIO VAREJISTA
47,07689147000180,4744099,COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS,Varejo,COMÉRCIO VAREJISTA
47,11931767000150,4756300,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",Varejo,COMÉRCIO VAREJISTA
47,10553201000170,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,15486741000100,4772500,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Varejo,COMÉRCIO VAREJISTA
47,15486741000100,4789005,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,15486741000100,4755501,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,09144088000190,4772500,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,20811410000120,4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,Varejo,COMÉRCIO VAREJISTA
47,15486741000100,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,20811410000120,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,Varejo,COMÉRCIO VAREJISTA
47,01358044000150,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,04400741000110,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,01358044000150,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,71352496000100,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",Varejo,COMÉRCIO VAREJISTA
47,05246125000110,4751200,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,07689147000180,4729699,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,05246125000110,4761003,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,41566068000110,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,15740744000110,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,12525155000120,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12525155000120,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,04241898000140,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,12525155000120,4782202,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,12525155000120,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,11020064000170,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,10524113000140,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,10524113000140,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13399862000180,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,70991641000130,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,10456773000130,4789005,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,14929547000180,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,12525155000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,Varejo,COMÉRCIO VAREJISTA
47,13493407000140,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,05352604000110,4711301,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,41566068000110,4755502,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,41566068000110,4712100,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,04385430000200,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,10524113000140,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,11949009000160,4713002,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,10456773000130,4751200,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,10456773000130,4744099,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,10456773000130,4753900,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Varejo,COMÉRCIO VAREJISTA
47,68358399000110,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,38938866000110,4711301,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,10456773000130,4761003,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Varejo,COMÉRCIO VAREJISTA
47,12872515000160,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12570229000140,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,12713336000180,4721102,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,Varejo,COMÉRCIO VAREJISTA
47,04179024000100,4711301,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,Varejo,COMÉRCIO VAREJISTA
47,15626763000110,4754701,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,Varejo,COMÉRCIO VAREJISTA
47,35294990000100,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,Varejo,COMÉRCIO VAREJISTA
47,09151996000100,4712100,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,10380980000310,4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,Varejo,COMÉRCIO VAREJISTA
47,09151996000100,4721103,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,00469630000100,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12186481000150,4754701,COMERCIO VAREJISTA DE MOVEIS,Varejo,COMÉRCIO VAREJISTA
47,09151996000100,4724500,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,09151996000100,4721104,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Varejo,COMÉRCIO VAREJISTA
47,08171930000110,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,09151996000100,4722901,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,14331886000160,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Varejo,COMÉRCIO VAREJISTA
47,08903729000180,4712100,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Varejo,COMÉRCIO VAREJISTA
47,08903729000180,4724500,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,14529553000140,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,08310441000100,4744099,MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL,Varejo,COMÉRCIO VAREJISTA
47,00776542000150,4763604,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",Varejo,COMÉRCIO VAREJISTA
47,08310441000100,4789099,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Varejo,COMÉRCIO VAREJISTA
47,86413093000100,4721103,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,04523737000140,4713002,COMERCIO VAREJISTA DE MOVEIS,Varejo,COMÉRCIO VAREJISTA
47,14514238000140,4721102,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",Varejo,COMÉRCIO VAREJISTA
47,04523737000140,4754701,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,13505330000180,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,07694717000120,4721104,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,04523737000140,4759899,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Varejo,COMÉRCIO VAREJISTA
47,07694717000120,4723700,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,12713336000180,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,12713336000180,4723700,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,10794968000190,4742300,INSTALACAO E MANUTENCAO ELETRICA,Varejo,COMÉRCIO VAREJISTA
47,16629310000100,4781400,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Varejo,COMÉRCIO VAREJISTA
47,16629310000100,4762800,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4752100,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,Varejo,COMÉRCIO VAREJISTA
47,16629310000100,4772500,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,11647269000180,4772500,"CABELEIREIROS, MANICURE E PEDICURE",Varejo,COMÉRCIO VAREJISTA
47,11956402000180,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4783102,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,16629310000100,4755501,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4783101,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,14290408000150,4789001,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,15252584000160,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,56022296000520,4729601,TABACARIA,Varejo,COMÉRCIO VAREJISTA
47,12713336000180,4783101,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,12713336000180,4772500,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,04587712000100,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,Varejo,COMÉRCIO VAREJISTA
47,14529553000140,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,10705158000110,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,13052174000140,4721103,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,13052174000140,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,13052174000140,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,90053265000140,4784900,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,15754683000140,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,16629310000100,4753900,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,90053265000140,4711302,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,Varejo,COMÉRCIO VAREJISTA
47,22833628000100,4743100,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12124964000120,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,12157088000210,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,4754702,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,12157088000210,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,14557035000130,4755503,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,Varejo,COMÉRCIO VAREJISTA
47,12157088000210,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,05442424000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12124964000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,07995036000100,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14492037000350,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,13732040000170,4782201,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,08277341000110,4754701,"FABRICACAO DE MOVEIS DE OUTROS MATERIAIS, EXCETO MADEIRA E METAL",Varejo,COMÉRCIO VAREJISTA
47,14557035000130,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,4744004,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,06152977000100,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,4744099,CONSTRUCAO DE EDIFICIOS,Varejo,COMÉRCIO VAREJISTA
47,16527512000140,4781400,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,13070774000130,4721102,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
